# File, Counts, Atom Detected (threshold=7279), Max Count, X-pos (pix), Y-pos (pix), Mean Count, s.d.
1279.0,7045.0,0.0,814.0,6.0,0.0,783.4768518518518,784.4659968615712
1280.0,6996.0,0.0,818.0,1.0,10.0,784.2800925925926,785.2674408100006
1281.0,7046.0,0.0,814.0,1.0,9.0,782.7268518518518,783.7122204914019
1282.0,6996.0,0.0,815.0,20.0,7.0,783.3888888888889,784.3692250506114
1283.0,7028.0,0.0,813.0,3.0,2.0,783.3032407407408,784.2896929743503
1284.0,7084.0,0.0,814.0,0.0,0.0,783.7546296296297,784.7372326848962
1285.0,7036.0,0.0,813.0,0.0,2.0,780.8541666666666,781.8351619220214
1286.0,7056.0,0.0,813.0,1.0,9.0,780.7592592592592,781.7393896420119
1287.0,7481.0,1.0,920.0,9.0,9.0,782.7222222222222,783.7017254233618
1288.0,7033.0,0.0,819.0,5.0,14.0,781.5046296296297,782.48969956824
1289.0,7019.0,0.0,812.0,3.0,2.0,782.8680555555555,783.8504121817467
1290.0,6994.0,0.0,818.0,13.0,6.0,781.4467592592592,782.4322554309396
1291.0,7081.0,0.0,809.0,8.0,3.0,781.1458333333334,782.1183308980055
1292.0,6988.0,0.0,815.0,12.0,16.0,782.7824074074074,783.7589951081857
1293.0,7438.0,1.0,943.0,9.0,9.0,780.886574074074,781.866066051993
1294.0,7029.0,0.0,809.0,15.0,4.0,781.7939814814815,782.7733001598582
1295.0,7053.0,0.0,811.0,10.0,13.0,779.7824074074074,780.7541776044927
1296.0,7041.0,0.0,818.0,6.0,2.0,783.6504629629629,784.630734671529
1297.0,7026.0,0.0,816.0,13.0,0.0,781.2037037037037,782.1948386823151
1298.0,7008.0,0.0,813.0,8.0,0.0,782.2175925925926,783.1962740669142
1299.0,7457.0,1.0,953.0,9.0,9.0,781.9583333333334,782.9494861814732
1300.0,7038.0,0.0,810.0,13.0,0.0,780.6643518518518,781.6488773851091
1301.0,7090.0,0.0,817.0,0.0,11.0,781.9351851851852,782.9228329873852
1302.0,7035.0,0.0,808.0,6.0,0.0,781.5925925925926,782.5785210004952
1303.0,7047.0,0.0,831.0,1.0,3.0,782.9282407407408,783.9243846413166
1304.0,7024.0,0.0,826.0,15.0,8.0,782.0648148148148,783.0583802719649
1305.0,7024.0,0.0,819.0,8.0,2.0,780.6828703703703,781.6589666467155
1306.0,7015.0,0.0,810.0,12.0,14.0,781.625,782.6033122313918
1307.0,7092.0,0.0,816.0,7.0,19.0,782.9212962962963,783.9103984263896
